bw_date,bw_lat,bw_lon,reef_zone,cloud_cover,bleaching,bleaching_sev,notes
7/19/2016,24.88945,-80.55660, Patch Reef,clear,yes,11-30%,Dark spot disease on coral.
7/19/2016,25.22068,-80.21096,other/don't know,no data,no,0%,Disease.  White blotch on SSID at 69%
7/21/2016,24.55268,-81.38230, Patch Reef,no data,no,0%,no disease noted
7/22/2016,24.45430,-81.85775,Bank Reef,mostly cloudy,no,0%,Beautiful blue water.  Water temp lower than previous week.
7/22/2016,24.53072,-81.48631,other/don't know,no data,no,0%,Darkspot on about 10 colonies of SSID
7/22/2016,24.52999,-81.49000,Bank Reef,no data,no,0%,White disease on PSTR
7/22/2016,24.71073,-80.94790,other/don't know,no data,yes,1-10%,Outplanted corals were either partial bleaching or paling
7/23/2016,24.61622,-81.39160, Hardbottom,no data,yes,no data,
7/23/2016,24.95015,-80.43519,Bank Reef,no data,no,0%,
7/23/2016,24.73670,-80.78243, Deep Reef,clear,no,0%,
7/23/2016,24.73690,-80.79490,Bank Reef,partly cloudy,no,0%,
7/23/2016,24.87828,-80.57016, Patch Reef,clear,no,0%,
7/23/2016,24.54668,-81.40070,other/don't know,no data,no,0%,
7/25/2016,24.45918,-81.84405,Bank Reef,no data,no,0%,"BBD on MMEA, OFAV with dead spots from fish bites,"
7/26/2016,24.54257,-81.78995,hardbottom,partly cloudy,yes,11-30%,Choppy seas and bad vis
7/26/2016,24.45173,-81.87875,Bank Reef,no data,no,0%,White disease on (3) OFAV
7/26/2016,24.45686,-81.89728, Patch Reef,no data,yes,1-10%,No disease noted
7/28/2016,24.52801,-81.49483,other/don't know,no data,no,0%,No disease noted
7/28/2016,24.53866,-81.44375,other/don't know,no data,no,0%,
7/28/2016,24.54000,-81.44282,Bank Reef,no data,no,0%,
7/28/2016,24.52818,-81.46950,other/don't know,no data,yes,1-10%,No disease noted
7/29/2016,24.53840,-81.45338,other/don't know,no data,no,0%,No disease noted
7/30/2016,25.00921,-80.37446,other/don't know,clear,yes,1-10%,Lots of dead coral
8/9/2016,24.45930,-81.84322,other/don't know,no data,no,0%,No disease noted
8/9/2016,24.44452,-81.92572,Bank Reef,partly cloudy,yes,1-10%,
8/9/2016,24.45450,-81.85748,other/don't know,partly cloudy,no,0%,
8/9/2016,24.54248,-81.78965,other/don't know,partly cloudy,yes,1-10%,
8/10/2016,24.44386,-81.93501,other/don't know,no data,no,0%,MMEA with Dark spot
8/10/2016,24.44481,-81.92654,other/don't know,no data,yes,1-10%,OFAV with white dead spots/fish bites
8/10/2016,24.45228,-81.87646,other/don't know,no data,no,0%,MCAV with BBD- 3 colonies
8/10/2016,24.47388,-81.74365,other/don't know,no data,no,0%,No disease noted
8/10/2016,24.65678,-81.00973,other/don't know,no data,no,0%,Minor white band disease on 1-5 colonies
8/11/2016,24.54948,-81.37972,other/don't know,no data,no,0%,No disease noted
8/12/2016,24.55290,-81.38015,other/don't know,no data,no,0%,No disease noted
8/12/2016,25.12327,-80.29712,Bank Reef,partly cloudy,yes,1-10%,Some Brain and Boulder corals had disease patches/blotches
8/19/2016,24.61622,-81.39160, Patch Reef,clear,yes,11-30%,"Two purple fans noted to have approx. 30% turned white, one with additional 50% paling. Photos taken."
8/19/2016,24.53836,-81.45360,other/don't know,no data,yes,1-10%,No disease noted
8/20/2016,24.44495,-81.92650,Bank Reef,partly cloudy,yes,1-10%,Video showed mostly palythoa
8/20/2016,24.45445,-81.85770,Bank Reef,partly cloudy,no,0%,
8/20/2016,24.54262,-81.78972, Patch Reef,partly cloudy,no,0%,Looks pretty good
8/20/2016,24.87877,-80.57062, Patch Reef,partly cloudy,yes,1-10%,no disease noted
8/20/2016,25.13963,-80.29403, Patch Reef,no data,no,0%,Most brain corals affected by disease.  Most SSID's with dark spot.  Ceranium bloom causing mortality.  Only about 5% of OFAV/MCAV with white disease.
8/20/2016,24.55324,-81.37922,other/don't know,no data,no,0%,No disease noted
8/21/2016,24.45930,-81.84322,other/don't know,no data,no,0%,No disease noted
8/21/2016,24.54561,-81.40638,Bank Reef,no data,no,1-10%,
8/22/2016,24.48078,-81.71164,other/don't know,no data,no,0%,No disease noted
8/22/2016,24.62556,-81.11067,Bank Reef,no data,yes,1-10%,no disease noted
8/23/2016,24.48680,-81.67739,other/don't know,no data,no,0%,no disease
8/23/2016,24.49204,-81.66200,other/don't know,no data,yes,1-10%,SSID with white disease
8/23/2016,24.50032,-81.62895,other/don't know,no data,no,0%,BBD on SSID
8/23/2016,24.61553,-81.39370, Mid-Channel Reef,no data,yes,1-10%,"Nothing new here, no worse, no better. New boat damage from large craft; probably due to lobster mini-season visitors."
8/24/2016,24.51914,-81.53154,Bank Reef,no data,yes,1-10%,"No disease reported, mostly SSID's paling."
8/24/2016,24.51838,-81.53454,other/don't know,no data,yes,1-10%,"No disease reported, mostly SSID's paling."
8/24/2016,24.52296,-81.51902,other/don't know,no data,yes,1-10%,No disease noted.  Lots of cyano and clumps of red algae.
8/24/2016,24.52227,-81.51976,other/don't know,no data,yes,1-10%,No disease noted.
8/24/2016,24.52136,-81.52074,other/don't know,no data,yes,1-10%,No disease noted.
8/24/2016,24.57917,-81.49692, Patch Reef,no data,yes,1-10%,"White disease on OANN ran it's course, but noticed CNAT with white disease, and 2-3 others looking like diseased"
8/26/2016,24.66812,-82.38115,Bank Reef,no data,yes,11-30%,filamentous algae at least 3 ft. thick
8/27/2016,25.00903,-80.37827,Bank Reef,mostly cloudy,yes,1-10%,
8/29/2016,24.62623,-81.10892,Bank Reef,partly cloudy,no,0%,"observed during spawning dive to collect gametes with Dr. Karen Neely of White Plague on large CNAT approx. 25-30% mortality, active, sex unknown, white Plague on DCYL colony approx.  25% mortality, active, sex hermaphrodite, photo posted on your Facebook page"
9/5/2016,24.63510,-82.92140,Bank Reef,no data,yes,1-10%,OANN/SRAD paling
9/5/2016,24.62833,-82.87472,other/don't know,mostly cloudy,yes,1-10%,SRAD - paling
9/5/2016,24.45930,-81.84322,Bank Reef,no data,yes,1-10%,Minor paling on some MMEA and OFAV
9/6/2016,24.45445,-81.85770,Bank Reef,no data,no,0%,No disease noted
9/7/2016,24.44483,-81.92653,other/don't know,partly cloudy,yes,1-10%,No disease noted
9/7/2016,24.45435,-81.85775,other/don't know,partly cloudy,no,0%,No disease noted
9/7/2016,24.54233,-81.78993,other/don't know,partly cloudy,no,0%,No disease noted
9/7/2016,24.59711,-81.26461,other/don't know,no data,yes,1-10%,No disease noted
9/7/2016,24.62170,-81.15642,other/don't know,no data,yes,1-10%,No disease noted
9/7/2016,24.60183,-81.20769,other/don't know,no data,yes,1-10%,No disease noted
9/7/2016,24.59492,-81.22578,other/don't know,no data,yes,1-10%,6 MMEA with DS disease
9/7/2016,25.04497,-80.39637,other/don't know,no data,no,0%,"DS on SSID, disease level low, effecting ~50% species"
9/11/2016,24.61553,-81.39370, Patch Reef,partly cloudy,yes,11-30%,"Spiny black sea urchins (2-3) observed with 50% or greater of their spines being white/grey. I have not seen this before at this exact location (observed in June, July, August) .  I did not notice any with loss of"
9/12/2016,24.61658,-81.39073,other/don't know,no data,no,0%,No disease noted
9/12/2016,24.54690,-81.42886,other/don't know,no data,yes,1-10%,No disease noted
9/12/2016,24.54610,-81.40730,other/don't know,no data,no,0%,White disease on OFAV
9/12/2016,24.56692,-81.38860,other/don't know,no data,no,0%,No disease noted
9/14/2016,24.52639,-81.62442, Mid-Channel Reef,no data,no,0%,No disease noted
9/14/2016,24.54826,-81.57417,other/don't know,no data,no,0%,No disease noted
9/14/2016,24.58155,-81.57414,other/don't know,no data,no,0%,No disease noted
9/14/2016,24.55933,-81.50905,other/don't know,no data,no,0%,No disease noted
9/16/2016,24.55268,-81.38230,other/don't know,no data,no,0%,White band of ACER outplants
9/16/2016,24.54961,-81.44187,other/don't know,no data,no,0%,No disease noted
9/18/2016,24.44483,-81.92653,other/don't know,no data,no,0%,
9/18/2016,24.45435,-81.85775,other/don't know,no data,no,0%,
9/18/2016,24.54233,-81.78993,other/don't know,no data,no,0%,
9/19/2016,24.55319,-81.37940,Bank Reef,no data,yes,1-10%,white disease on Sid
9/19/2016,24.53840,-81.45338,other/don't know,no data,yes,1-10%,dark spot disease on MMEA
9/20/2016,25.13813,-80.28827,other/don't know,no data,no,0%,No disease noted
9/21/2016,24.76282,-80.75593,Bank Reef,clear,no,0%,"no active BBD or WP; many large dead coral heads - probably from 2015? Salinity bottom 37.9ppt, ph7.89, top salinity 29.9ppt, ph. 7.971 medium S SSID was 50% recent dead - blotchy disease?1 medium S SSID was 50% recent dead - blotchy disease?"
9/21/2016,24.99920,-80.42314,other/don't know,no data,yes,1-10%,No disease noted
9/21/2016,24.95505,-80.45795,other/don't know,no data,yes,1-10%,White plague on 3 colonies�but might be more
9/22/2016,24.62135,-81.36292, Patch Reef,clear,no,0%,
9/23/2016,24.61553,-81.39370, Patch Reef,mostly cloudy,yes,31-50%,Erythropodium found to be nearly fully bleached.
9/23/2016,24.54475,-81.81052,other/don't know,clear,no,0%,
9/25/2016,24.84724,-80.62019, Mid-Channel Reef,partly cloudy,no,0%,
9/25/2016,24.87877,-80.57062,Deep Reef,partly cloudy,yes,1-10%,
9/25/2016,24.71823,-80.82143, Deep Reef,partly cloudy,no,0%,3 medium size colonies -S SSID with 'blotchy' disease 25-50% recent mortality; all other species appeared healthy
9/28/2016,24.45910,-81.84433,Bank Reef,partly cloudy,no,0%,
9/28/2016,24.45461,-81.85935,Bank Reef,partly cloudy,no,0%,
9/29/2016,24.53840,-81.45350,Bank Reef,clear,no,0%,
9/30/2016,24.55290,-81.38015,Bank Reef,clear,no,0%,
9/30/2016,24.44488,-81.92648,Bank Reef,clear,no,0%,
9/30/2016,24.45432,-81.85773,Bank Reef,partly cloudy,no,0%,
10/1/2016,24.55268,-81.38230,Bank Reef,clear,no,0%,
 10/03/2016,24.50130,-81.69432, Hardbottom,no data,no,0%,
 10/03/2016,24.50202,-81.61847,Bank Reef,partly cloudy,no,0%,
6/3/17,24.54142,-81.43396, Other/Don't Know, Not Provided,yes,1-10%,
6/3/17,25.1235,-80.3015, Other/Don't Know, Partly Cloudy,yes,1-10%,This is my first report for Mote.
6/4/17,25.13116,-80.2942, Patch Reef, Not Provided,no,0%,Observed extensive disease but no bleaching.
6/4/17,24.66928,-82.90847, Patch Reef, Not Provided,no,0%,
6/6/17,24.55245,-82.89775, Patch Reef, Not Provided,no,0%,
6/6/17,24.61889,-82.92301, Other/Don't Know, Not Provided,no,0%,
6/10/17,24.62833,-82.87472, Other/Don't Know, Not Provided,no,0%,
6/14/17,24.53836,-81.4536, Other/Don't Know, Not Provided,no,0%,SSID with Darkspot
6/14/17,24.55178,-81.38648, Patch Reef, Not Provided,no,0%,
6/15/17,24.55268,-81.3823, Patch Reef, Not Provided,no,0%,
6/15/17,24.45983,-81.85773,Bank Reef,Partly Cloudy,no,0%,Great Vis
6/15/17,24.44492,-81.92662,Bank Reef,Partly Cloudy,no,0%,Great Vis
6/15/17,24.69531,-82.7836,Bank Reef, Clear,no,0%,We were scouting sites throughout Pulaski Shoal and saw no evidence of bleaching
6/15/17,24.68185,-80.97107, Patch Reef, Mostly Cloudy,no,0%,"active white plague - Dcyl, no other disease observed"
6/16/17,24.71992,-80.91938, Mid-Channel Reef, Mostly Cloudy,no,0%,"black band disease on  Mcav - 1 small area, sucked off band with 60cc syringe; no other corals effected, no other dease observed"
6/17/17,24.5384,-81.45338, Patch Reef, Not Provided,no,0%,Monitoring SSID with dark spot.
6/17/17,24.83973,-80.62687,Deep Reef, Clear,yes,1-10%,"There was a lot of disease, including white pox disease and white band disease. There was more diseased coral than bleached/bleaching coral."
6/17/17,24.86875,-80.57797, Hardbottom, Clear,yes,1-10%,There was very little bleaching with almost no disease or mortality.
6/18/17,24.95657,-80.45692,Bank Reef, Clear,no,0%,"dissolved Xmuta - only 1 observed, many healthy large Xmuta at site active WP: large Dstok, Ofav; low incidence blotchy syndrome: Ssid - some old, some active; maybe also Ofav, Mcav (or WP) photos available"
6/23/17,24.90848,-80.52,Bank Reef, Not Provided,yes,1-10%,
6/24/17,24.83812,-80.82763, Hardbottom, Partly Cloudy,no,0%, many happy little Condylactis gigantitea on the bank!
6/24/17,24.5511,-80.38954, Other/Don't Know, Partly Cloudy,no,0%,
6/25/17,25.03539,-80.34748,Bank Reef, Not Provided,yes,no data,
6/25/17,24.90827,-80.5196,Bank Reef, Not Provided,yes,1-10%,there were only a few areas of bleaching which were generally clustered together on a slping part of the reef for 40-60ft right next to moring ball #3
6/27/17,25.01311,-80.37373,Bank Reef, Not Provided,yes,no data,
6/27/17,24.55268,-81.3823,Patch Reef, Not Provided,no,0%,SSID's looking funky
6/27/17,24.8951,-80.57252,Patch reef, Not Provided,yes,1-10%,
6/27/17,24.58633,-81.80867, Patch Reef, Clear,no,0%,
6/27/17,25.00827,-80.37582,Bank Reef, Partly Cloudy,yes,1-10%,
6/28/17,25.00969,-80.37525,Bank Reef, Partly Cloudy,yes,1-10%,white band on brain coral
6/29/17,24.89165,-80.55473,Bank Reef, Not Provided,yes,1-10%,
6/29/17,24.44497,-81.92648,Bank Reef, Clear,no,0%,
6/29/17,24.4548,-81.85687,Bank Reef, Clear,no,0%,
6/29/17,24.54255,-81.78958,Patch Reef, Clear,no,0%,
6/29/17,24.78293,-80.7633,Patch Reef, Clear,no,0%,
6/29/17,24.80358,-80.68127,Bank Reef, Clear,yes,no data,"brain, maze, paling on isolated coral heads over whole reef."
6/29/17,24.54554,-81.40583,Bank Reef, Clear,no,0%,
7/1/17,24.9918,-80.4087,Bank Reef, Clear,no,0%,"WP - Dcyl 100% prevalence, <1% live tissue remaining 107 colonies white blotchy syndrome - S sid several colonies >50% recent mortality; some smaller colonies appear healthy dying loggerhead sponge - medium size Acerv outplants looked healthy but  C abs predation"
7/3/17,24.7682,-80.73598,Patch reef,partly cloudy,yes,1-10%,
7/3/17,24.55182,-81.38751,Patch Reef, Not Provided,yes,0%,SSID's looking funky
7/3/17,24.68033,-82.88542,Bank Reef, Partly Cloudy,no,0%,So far so good.
7/4/17,24.54573,-81.40502,Bank Reef, Clear,no,0%,Gulf Stream Edge 29 NM South of Looe Key.  Visibility was 10-15 ft.  Very turbid conditions.  Many boats at site.  New growth noted on Orbicella faveolata
7/5/17,24.82121,-81.48944, Other/Don't Know, Partly Cloudy,no,0%,"THIS WAS AN AREA OF ANCIENT BOULDER CORAL ROCK, COVERED WITH A MYRIAD VERY HEALTHY SPONGES.  DID FIND A FEW YOUNG (ABOUT 1 CUBIC FOOT) HEALTHY LIVE BOULDER CORAL"
7/5/17,24.45283,-81.87343,Bank Reef, Not Provided,no,0%,
7/6/17,24.72628,-80.82873, Other/Don't Know, Not Provided,no,0%,
7/6/17,24.45431,-81.85719,Bank Reef, Not Provided,no,0%,
7/6/17,24.54629,-81.40185,Bank Reef, Not Provided,no,0%,
7/7/17,24.54481,-81.40645,Bank Reef, Not Provided,no,0%,
7/7/17,24.53821,-81.44156,Deep Reef, Not Provided,yes,1-10%,did not look like a healthy reef
7/7/17,24.89225,-80.5542,Patch reef,partly cloudy,no,0%,brain corals with disease.
7/8/17,24.89722,-80.55698,Patch reef,partly cloudy,yes,1-10%,only 1 brain coral looked blotchy
7/10/17,24.7682,-80.73598,Patch reef,partly cloudy,no,0%,disease on maze corals.
7/11/17,24.52619,-81.50423,Patch Reef, Not Provided,no,0%,
7/12/17,24.61513,-81.39099, Patch Reef, Partly Cloudy,no,0%,"Buoy 1-large yellow-green spots on encrusting coral. photos provided to Cory Buoy 5- continued disease progression on massive starlet coral. Large white plaques observed here since June 2016. Aside from the growing plaques, to me"
7/12/17,24.62597,81.23405, Patch Reef, Partly Cloudy,no,0%,THE SMALL BOULDER CORALS AND GORGONIANS ALL APPEARED HEALTHY.
7/13/17,24.61948,-82.8976,Patch Reef, Not Provided,no,0%,
7/13/17,24.62578,-81.11049,Bank Reef, Mostly Cloudy,yes,1-10%,"OVERALL, REEF LOOKED GREAT.  JUST SAW 2 STAR CORALS WITH WHITE SPOTS, AND ONE BRAIN CORAL WITH PALISH BAND"
7/15/17,25.12327,-80.29712,Bank Reef, Partly Cloudy,yes,11-30%,algal growth on some coral
7/15/17,25.00921,-80.37446,Bank Reef, Partly Cloudy,yes,1-10%,
7/15/17,25.12327,-80.29712,Bank Reef, Partly Cloudy,yes,1-10%,Paling was noticed as well.
7/15/17,25.13813,-80.28827,Bank Reef, Partly Cloudy,yes,1-10%,
7/15/17,24.54629,-81.40185,Bank Reef, Partly Cloudy,no,0%,"Blue Water; Gulf Stream 11 mi south of Big Pine Key; Visability was 13 meters.  Some of the Palythoa was totally white, some were paling."
7/15/17,24.8973,-80.61586, Patch Reef, Clear,no,0%,"Dark spot disease - Ssid, white plague-CNAT, white blotchy syndrome-SSID, OANN, CNAT"
7/15/17,24.54481,-81.40645,Bank Reef, Partly Cloudy,no,0%,"Some of the Palythoa was totally white, some were paling. Blue Water; Gulf Stream 11 mi south of Big Pine Key; Visability was 13 meters"
7/16/17,24.8973,-80.61586, Patch Reef, Clear,no,0%,"Clemson University observations-Dark spot disease - Ssid, white plague - Cnat, white blotchy syndrome? - Ssid, Oann, Cnat"
7/16/17,24.4542,-81.85765,Bank Reef,mostly cloudy,no,0%,
7/16/17,24.54205,-81.7897,Patch reef,mostly cloudy,no,0%,
7/16/17,24.62148,-81.36317,Hardbottom, Not Provided,no,0%,
7/16/17,24.90402,-80.52623,Bank Reef, Not Provided,yes,no data,There was also a lot of disease and death on this reef.
7/17/17,24.92683,-80.5245, Patch Reef, Not Provided,yes,11-30%,Most of this reef was dead. All the brain coral I saw was entirely white.(disease)
7/18/17,25.11185,-80.3052,Bank Reef, Partly Cloudy,yes,11-30%,"white band, algal cover"
7/18/17,24.445,-81.92642,Bank Reef, Clear,no,0%,
7/18/17,24.545,-81.40833,Bank Reef, Not Provided,no,0%,BB disease on OFAV and MCAV
7/18/17,24.61513,-81.39099, Patch Reef, Clear,yes,1-10%,Green edges and spots seen on encrusting coral.
7/18/17,24.61513,-81.39099, Patch Reef, Clear,yes,1-10%,Corals deeper than 3.5 feet showed no paling. Green edges and spots seen on encrusting coral.
7/18/17,24.54129,-81.44066,Bank Reef, Not Provided,no,0%,
7/18/17,24.54023,-81.4488,Bank Reef, Not Provided,no,0%,
7/18/17,24.52815,-81.49558,Bank Reef, Not Provided,no,0%,
